zone_id,hour_of_day,day_of_week,vessel_count,avg_draft_m,weather_wind_knots,weather_visibility_nm,tide_height_m,quay_crane_utilization,yard_occupancy_pct,congestion_index
E,14,0,8,12.11,12.8,7.6,2.97,0.465,0.479,51.09
E,13,0,6,10.04,4.4,10.0,2.74,0.079,0.39,28.19
E,6,4,13,12.25,8.4,7.4,3.15,0.218,0.591,57.46
E,0,6,6,10.04,21.0,8.0,3.81,0.05,0.323,27.03
E,5,0,8,10.67,5.2,11.3,2.93,0.12,0.268,30.39
E,8,2,10,10.98,7.0,4.4,1.51,0.153,0.557,58.13
E,11,5,8,11.11,3.2,5.9,3.28,0.373,0.504,48.78
E,6,4,11,10.51,14.4,6.6,2.23,0.448,0.551,56.38
E,2,2,6,12.04,7.6,7.3,2.73,0.05,0.431,33.01
E,2,5,4,8.96,10.7,9.1,4.04,0.104,0.494,28.9
E,13,5,7,10.42,13.6,10.5,2.44,0.539,0.577,50.91
E,19,2,11,9.81,8.2,8.9,3.29,0.471,0.362,53.54
E,23,4,10,11.49,6.6,7.6,2.79,0.147,0.333,39.7
E,14,1,5,11.67,24.6,7.3,4.14,0.285,0.481,45.84
E,18,1,7,11.24,7.2,8.2,1.92,0.513,0.46,57.66
E,3,0,6,11.04,10.1,7.9,3.45,0.148,0.409,36.83
E,17,5,15,11.71,14.0,2.8,3.49,0.637,0.455,65.91
E,16,2,7,12.02,16.5,11.3,3.84,0.329,0.448,41.5
E,0,1,7,10.19,13.0,6.5,3.62,0.05,0.683,43.02
E,23,2,4,10.78,13.0,6.8,2.54,0.07,0.239,17.49
E,2,5,7,10.96,22.6,10.2,4.44,0.05,0.349,32.54
E,17,6,8,11.37,11.8,3.7,0.9,0.283,0.377,56.53
E,3,3,1,10.18,24.0,8.6,3.29,0.067,0.498,28.85
E,4,4,9,11.18,7.1,11.8,1.83,0.223,0.389,52.88
E,6,4,9,11.73,7.4,4.9,3.13,0.291,0.738,54.04
E,18,2,9,10.26,11.4,6.1,3.37,0.106,0.366,37.88
E,18,4,4,12.7,3.1,8.3,3.5,0.273,0.57,39.53
E,4,4,2,11.09,14.7,7.5,3.16,0.086,0.383,24.34
E,11,0,10,7.6,9.6,4.1,1.87,0.394,0.451,65.17
E,11,1,7,9.62,11.1,8.1,3.42,0.371,0.511,43.13
E,11,3,11,11.72,8.5,11.0,4.36,0.134,0.511,49.9
E,5,4,9,12.15,8.0,6.4,5.38,0.352,0.494,47.59
E,7,1,10,11.65,4.7,8.6,4.0,0.426,0.494,52.02
E,12,5,9,12.4,14.7,7.9,3.58,0.409,0.375,46.46
E,6,1,8,12.95,14.1,8.7,3.39,0.472,0.616,52.92
E,18,4,10,13.44,5.0,5.2,1.16,0.413,0.721,73.5
E,14,0,8,9.94,17.7,8.0,2.52,0.25,0.697,50.84
E,8,1,6,9.94,18.3,4.9,3.0,0.387,0.335,36.91
E,20,3,7,10.36,19.0,9.1,3.49,0.272,0.694,51.66
E,8,0,9,12.47,2.8,4.6,4.99,0.55,0.654,61.88
E,14,5,4,11.72,20.4,8.6,1.36,0.297,0.75,59.91
E,9,5,8,12.0,17.4,9.2,2.99,0.232,0.459,43.25
E,16,1,8,14.22,13.2,7.7,3.87,0.196,0.608,46.57
E,8,2,7,10.29,11.3,4.8,2.35,0.586,0.543,51.11
E,11,2,10,9.42,21.6,4.2,3.13,0.347,0.622,58.63
E,20,5,12,11.89,8.3,9.8,4.38,0.177,0.596,52.01
E,13,1,12,13.4,6.9,6.1,4.61,0.493,0.41,53.6
E,6,0,12,13.07,7.8,8.5,2.57,0.315,0.398,49.39
E,7,6,9,10.37,40.0,8.2,3.71,0.322,0.658,78.92
E,7,2,7,13.48,6.7,9.5,2.72,0.351,0.464,44.4
E,18,3,8,9.76,22.0,10.2,3.43,0.161,0.76,53.72
E,15,3,9,11.02,29.6,5.1,3.18,0.74,0.512,73.87
E,5,6,6,8.63,2.9,8.9,3.23,0.223,0.243,32.72
E,17,5,10,11.06,22.8,9.0,1.65,0.351,0.651,74.04
E,2,1,5,11.76,15.3,5.5,4.44,0.05,0.273,25.09
E,15,0,10,11.79,4.5,8.6,4.05,0.237,0.58,50.11
E,16,4,8,12.05,14.8,5.5,4.22,0.49,0.622,58.84
E,22,5,7,10.91,17.7,11.7,3.2,0.052,0.514,36.28
E,16,4,8,9.19,18.5,11.8,3.02,0.47,0.639,54.21
E,5,0,8,10.42,3.4,8.6,3.65,0.05,0.477,36.07
E,8,1,8,13.15,3.6,8.1,3.08,0.344,0.621,51.38
E,19,6,10,12.11,20.7,7.0,4.75,0.207,0.569,49.02
E,0,5,2,10.95,9.8,4.2,4.91,0.11,0.592,31.66
E,22,0,2,10.52,12.0,7.6,2.61,0.057,0.211,12.13
E,11,4,10,10.75,8.1,2.5,3.32,0.238,0.542,58.4
E,15,1,7,10.23,11.4,8.0,5.4,0.296,0.645,50.49
E,21,0,8,9.81,9.7,10.7,3.95,0.172,0.533,41.85
E,14,4,10,12.77,7.9,8.1,4.3,0.138,0.487,44.03
E,10,2,11,9.97,30.8,6.9,4.13,0.455,0.598,73.19
E,9,0,10,12.79,7.9,4.6,3.34,0.157,0.476,42.81
E,23,0,7,12.28,11.4,3.6,2.36,0.05,0.366,35.35
E,1,0,4,8.81,9.8,7.5,3.58,0.05,0.456,28.3
F,7,5,8,11.29,10.6,8.7,3.55,0.69,0.563,60.08
F,23,0,9,9.24,13.0,5.4,2.27,0.131,0.393,35.29
F,21,4,3,9.33,13.5,7.4,3.06,0.05,0.302,20.61
F,22,1,6,8.66,11.0,6.7,3.29,0.176,0.351,33.81
F,11,2,6,8.29,29.0,11.9,2.76,0.288,0.476,47.58
F,9,6,8,9.63,3.3,12.0,2.68,0.168,0.591,45.89
F,22,3,2,8.33,10.2,7.6,2.35,0.173,0.333,22.74
F,22,0,5,10.19,8.8,11.7,3.62,0.084,0.41,31.45
F,11,2,7,7.19,27.0,5.1,4.87,0.332,0.538,52.57
F,16,6,6,10.58,6.4,9.1,1.57,0.314,0.338,45.55
F,18,3,12,9.11,20.8,4.7,4.3,0.202,0.389,49.98
F,11,6,7,10.49,23.2,5.5,3.7,0.358,0.467,47.34
F,22,0,1,11.43,7.2,9.5,1.77,0.129,0.179,28.08
F,18,1,7,10.7,14.0,8.0,3.85,0.053,0.317,28.07
F,12,3,6,8.85,31.2,8.3,1.61,0.56,0.485,72.46
F,6,6,11,9.78,22.8,5.5,3.34,0.405,0.332,50.8
F,19,4,7,11.28,4.1,6.3,3.91,0.181,0.345,34.01
F,21,0,4,9.11,20.5,6.6,3.22,0.05,0.265,18.95
F,22,2,3,8.11,12.8,7.2,3.6,0.076,0.149,15.0
F,12,3,6,9.93,22.5,8.7,4.43,0.161,0.558,42.0
F,10,1,11,10.55,7.2,7.0,2.68,0.276,0.322,46.01
F,12,2,4,8.69,12.3,5.5,5.3,0.388,0.533,39.83
F,4,1,7,11.47,9.0,6.1,5.38,0.157,0.587,42.23
F,19,6,8,9.33,7.3,11.4,2.18,0.415,0.422,46.25
F,5,0,5,10.03,17.7,7.9,3.01,0.05,0.276,21.51
F,3,1,3,10.15,12.2,11.4,2.29,0.05,0.258,17.83
F,0,6,5,9.48,8.3,6.1,3.73,0.05,0.379,28.58
F,20,0,6,8.3,17.8,5.6,3.05,0.591,0.391,44.29
F,17,4,7,10.38,7.7,5.1,4.65,0.159,0.542,38.28
F,14,4,8,8.35,5.9,4.9,4.87,0.359,0.418,44.65
F,17,5,9,8.41,18.1,9.9,3.01,0.191,0.461,42.32
F,5,1,6,9.72,19.5,4.3,3.72,0.092,0.282,31.38
F,23,0,2,9.05,6.9,6.6,3.87,0.05,0.335,16.87
F,17,4,8,10.48,6.5,5.9,3.87,0.178,0.317,32.88
F,8,5,7,11.87,8.6,6.0,3.83,0.46,0.434,46.22
F,9,3,8,11.8,20.5,7.3,2.44,0.434,0.509,50.26
F,20,4,9,10.18,15.9,5.9,1.79,0.248,0.488,56.24
F,21,1,2,6.5,29.6,8.7,2.61,0.05,0.289,30.09
F,0,3,1,8.63,18.5,9.6,3.06,0.05,0.383,20.31
F,18,4,9,8.09,8.5,5.9,3.99,0.435,0.489,51.48
F,22,6,1,10.23,11.4,4.2,4.56,0.174,0.244,20.21
F,10,3,9,7.87,14.5,9.9,5.08,0.349,0.256,39.81
F,22,6,3,10.71,16.0,3.9,2.95,0.162,0.56,36.3
F,17,5,8,9.41,5.3,4.2,3.84,0.305,0.438,46.77
F,15,5,7,9.1,7.1,10.5,3.04,0.265,0.548,43.79
F,1,1,3,10.19,28.4,8.0,1.86,0.21,0.416,53.02
F,16,1,7,8.93,5.2,11.2,0.9,0.186,0.32,46.47
F,4,6,6,9.25,11.8,8.0,3.25,0.143,0.336,21.91
F,11,6,7,10.04,9.8,6.5,4.03,0.298,0.462,42.91
F,17,4,8,10.09,13.7,5.6,2.67,0.461,0.497,49.54
F,19,0,10,9.11,11.0,7.1,2.09,0.304,0.532,52.07
F,19,0,11,8.77,6.5,7.2,2.37,0.601,0.435,58.33
F,11,2,8,10.77,6.9,11.5,3.82,0.452,0.255,38.42
F,3,0,3,11.08,22.2,3.9,2.6,0.064,0.238,24.19
F,6,1,7,11.2,8.1,6.1,3.53,0.343,0.424,39.51
F,2,1,5,10.0,5.1,10.2,1.26,0.05,0.471,40.89
F,13,2,6,8.9,15.1,7.1,1.43,0.265,0.491,53.79
F,6,5,8,11.23,6.1,4.9,1.19,0.05,0.453,46.93
F,17,6,4,11.13,28.4,8.3,4.92,0.05,0.557,41.26
F,13,4,4,9.31,13.2,8.4,2.15,0.283,0.484,33.65
F,1,6,5,9.41,16.4,9.6,2.31,0.05,0.37,25.92
F,11,1,7,8.97,23.2,11.7,3.82,0.51,0.377,48.33
F,11,1,5,9.93,12.9,6.6,1.39,0.614,0.452,57.78
F,17,3,7,11.26,11.0,8.3,4.04,0.306,0.341,36.03
F,18,5,5,8.34,6.7,9.5,4.78,0.227,0.431,35.18
F,6,2,8,8.7,7.6,5.2,3.37,0.282,0.447,40.34
F,17,6,6,11.1,16.0,7.6,3.22,0.3,0.175,28.39
F,2,4,4,11.18,19.2,2.5,2.91,0.05,0.166,21.11
F,9,2,6,9.36,15.4,8.6,2.25,0.312,0.563,41.55
F,12,2,6,8.71,9.9,12.0,2.93,0.344,0.635,46.78
F,2,1,6,7.62,17.5,8.7,4.33,0.05,0.417,30.03
F,20,2,5,8.07,15.5,7.1,3.85,0.249,0.445,36.18
F,17,6,9,9.71,10.8,9.9,2.11,0.598,0.528,53.69
F,19,3,8,10.31,44.3,7.3,4.27,0.45,0.594,83.57
F,16,4,6,8.13,9.4,8.7,0.9,0.126,0.445,47.93
F,6,5,5,10.83,17.1,6.3,5.4,0.313,0.413,38.94
F,8,3,9,9.77,18.6,8.3,3.98,0.517,0.395,47.88
F,9,5,8,11.4,12.4,3.6,1.56,0.185,0.477,58.72
F,16,2,11,9.11,8.5,7.2,5.17,0.426,0.396,50.34
F,20,3,5,8.6,23.5,6.7,3.16,0.05,0.313,28.25
F,18,4,6,8.89,10.5,6.7,3.8,0.288,0.461,35.95
F,21,6,5,10.44,17.2,6.0,5.4,0.259,0.379,33.95
F,13,3,7,9.04,24.6,3.2,2.35,0.258,0.314,47.67
F,7,3,6,9.42,13.6,9.6,1.42,0.079,0.537,46.95
F,3,6,3,10.47,12.1,10.2,2.66,0.165,0.445,29.04
F,20,6,9,12.31,19.6,7.1,3.48,0.266,0.358,39.45
F,15,4,5,8.91,10.5,10.0,3.01,0.368,0.495,41.89
F,15,6,9,9.05,10.7,7.8,1.98,0.565,0.438,61.8
F,4,2,1,10.08,18.8,8.0,1.74,0.065,0.381,29.47
F,6,4,6,9.3,8.3,10.6,4.59,0.162,0.411,31.44
F,14,4,7,9.64,10.7,10.5,2.08,0.241,0.352,37.32
F,7,3,6,12.68,4.1,12.0,3.17,0.314,0.53,41.86
F,15,1,9,9.13,14.0,5.0,3.28,0.304,0.262,39.86
F,4,6,7,11.59,10.5,3.8,3.48,0.061,0.405,37.77
F,12,2,10,9.32,6.6,4.0,2.76,0.164,0.38,46.64
F,3,3,1,9.88,9.8,7.5,1.8,0.05,0.335,27.04
F,7,2,6,6.97,24.2,10.4,3.59,0.423,0.501,49.81
F,5,1,5,9.44,25.6,5.9,3.64,0.05,0.322,31.53
F,20,5,8,10.17,16.9,8.7,4.3,0.384,0.365,42.28
F,4,4,4,11.94,11.7,8.8,4.17,0.05,0.248,19.57
F,6,1,10,10.6,9.1,8.4,3.44,0.264,0.591,53.41
F,17,3,7,9.57,16.0,5.3,2.9,0.248,0.509,40.71
F,14,4,7,10.44,13.0,7.7,3.02,0.36,0.402,36.11
F,13,2,10,10.45,20.4,9.6,2.33,0.327,0.342,43.15
F,7,0,4,9.48,23.5,10.9,4.26,0.2,0.44,36.79
F,3,2,4,8.67,13.8,9.3,3.15,0.056,0.267,20.99
F,21,5,4,9.59,5.9,5.1,4.09,0.173,0.283,24.31
F,14,2,8,7.53,17.8,6.4,4.49,0.342,0.518,47.78
F,1,6,5,10.73,18.5,7.9,3.29,0.05,0.107,19.35
F,11,1,9,7.18,13.9,8.3,2.05,0.322,0.263,38.31
F,23,1,8,9.49,9.2,10.5,2.13,0.208,0.426,42.04
F,6,5,10,10.01,9.2,7.6,1.53,0.29,0.461,55.98
F,17,6,7,10.08,12.0,4.4,3.08,0.616,0.442,50.33
F,7,1,4,7.9,6.5,10.8,5.4,0.374,0.664,46.05
F,20,5,6,9.95,19.6,10.2,2.4,0.127,0.446,33.62
F,3,5,3,6.64,4.2,6.2,4.13,0.152,0.1,13.51
F,16,2,4,8.89,7.3,4.0,3.13,0.157,0.664,43.16
F,10,3,5,10.72,34.0,7.9,3.25,0.27,0.253,46.74
F,12,1,8,7.98,10.0,11.1,4.39,0.416,0.326,40.35
F,18,4,6,10.26,15.5,11.7,4.58,0.117,0.373,27.69
F,0,1,3,8.91,11.6,10.7,4.44,0.05,0.346,21.16
F,20,5,9,11.28,17.8,9.3,3.82,0.315,0.562,48.12
F,12,4,8,9.59,14.9,6.3,2.25,0.489,0.633,52.14
F,14,6,9,8.86,11.1,6.3,2.68,0.514,0.394,48.35
F,8,1,6,9.1,8.2,10.6,2.4,0.363,0.539,46.78
F,8,4,6,9.58,13.9,6.7,3.69,0.498,0.212,38.78
F,13,2,7,6.5,26.1,2.4,4.73,0.538,0.55,68.36
F,18,0,7,9.0,10.4,10.5,2.17,0.392,0.346,37.0
F,20,6,3,8.48,2.0,6.7,3.5,0.313,0.564,39.23
F,7,0,9,8.31,6.1,8.6,3.1,0.342,0.526,48.43
F,4,0,6,8.32,34.0,7.7,0.9,0.121,0.351,59.33
F,13,3,9,9.19,5.4,10.6,2.31,0.389,0.539,51.57
F,2,1,3,9.87,16.9,4.3,3.08,0.308,0.361,30.2
F,13,3,6,9.27,21.3,8.1,2.16,0.507,0.414,43.45
F,11,0,10,9.51,13.1,5.6,4.55,0.31,0.287,40.91
F,12,3,5,9.99,19.3,10.4,2.92,0.306,0.507,38.59
F,10,5,9,9.7,9.6,7.2,4.05,0.171,0.531,44.76
F,1,3,6,8.51,15.8,8.0,0.9,0.05,0.459,44.3
F,14,1,6,9.43,13.9,6.6,3.64,0.254,0.525,37.91
F,8,0,7,10.78,17.2,8.9,5.3,0.195,0.451,39.46
F,6,3,6,10.22,10.9,10.9,2.67,0.446,0.364,37.55
F,19,3,4,10.8,32.1,6.1,1.03,0.169,0.334,54.66
F,15,2,4,9.36,4.8,5.6,4.48,0.231,0.283,29.56
F,11,3,6,9.76,18.8,6.5,3.48,0.384,0.443,38.26
F,19,5,8,8.93,11.3,5.7,3.61,0.195,0.533,42.52
F,17,2,8,9.7,13.7,8.4,3.43,0.652,0.182,42.74
F,16,3,8,8.87,9.1,9.3,2.86,0.331,0.694,52.93
F,5,2,5,8.48,16.7,8.2,5.04,0.05,0.429,24.12
F,3,1,4,12.17,13.0,7.2,2.6,0.071,0.455,26.5
F,19,0,10,11.02,8.3,2.5,2.65,0.288,0.46,53.37
F,11,5,7,10.44,17.4,8.3,5.4,0.349,0.66,50.96
F,18,6,4,11.07,15.5,9.9,3.81,0.113,0.402,30.22
F,23,6,1,10.82,18.9,11.0,2.12,0.241,0.591,31.75
F,23,2,4,9.58,4.8,10.7,5.04,0.263,0.273,26.53
F,16,1,7,8.47,2.9,8.8,2.01,0.476,0.631,53.77
F,6,3,8,7.51,4.9,9.2,3.06,0.296,0.513,47.65
F,2,4,2,10.12,9.6,9.1,5.29,0.05,0.127,11.06
F,19,1,9,9.42,13.0,6.6,1.93,0.108,0.329,47.25
F,9,0,8,10.09,12.6,7.6,2.42,0.474,0.446,51.14
F,1,6,3,9.77,19.7,5.4,4.15,0.226,0.303,25.51
F,5,2,5,10.34,25.0,5.1,4.11,0.05,0.368,36.3
F,5,4,4,8.22,15.6,11.3,2.63,0.05,0.277,21.97
F,17,1,6,9.87,28.3,9.4,3.51,0.306,0.414,46.24
F,13,3,6,8.29,10.9,4.9,3.04,0.349,0.1,27.29
F,17,5,7,10.71,25.7,9.9,5.27,0.374,0.385,45.04
F,15,1,9,8.66,21.0,7.3,3.27,0.207,0.597,51.48
F,8,5,9,7.0,19.0,8.5,2.98,0.498,0.387,48.59
F,15,5,7,9.04,21.6,9.5,4.45,0.228,0.44,39.28
F,3,3,3,10.33,15.5,5.2,1.65,0.145,0.336,34.38
F,13,0,6,11.71,6.5,7.9,2.0,0.222,0.372,31.51
F,3,1,2,10.35,31.1,8.0,3.85,0.12,0.281,32.34
F,17,4,7,9.58,18.5,8.4,2.38,0.266,0.621,42.76
F,2,3,4,7.17,14.3,7.8,2.57,0.394,0.187,26.4
F,12,4,10,8.85,6.8,4.8,4.36,0.277,0.488,47.69
F,7,5,7,8.33,4.9,6.9,3.4,0.468,0.274,40.56
F,22,3,4,8.97,14.5,7.9,3.06,0.067,0.232,19.12
F,20,4,6,10.81,6.4,9.7,0.9,0.296,0.477,49.57
F,4,2,6,10.57,19.3,9.4,3.64,0.05,0.1,18.95
F,19,3,8,9.61,10.2,8.9,2.73,0.372,0.487,47.58
F,10,6,6,9.91,2.0,9.3,3.05,0.286,0.6,43.65
F,22,1,5,10.47,15.1,12.0,3.57,0.05,0.489,32.2
F,15,5,6,10.91,9.7,5.4,3.06,0.581,0.261,41.66
F,17,4,9,10.01,7.0,7.5,4.57,0.187,0.28,34.3
F,3,1,4,12.6,16.5,9.4,2.34,0.05,0.302,21.56
F,19,0,7,9.26,8.7,7.0,4.44,0.34,0.55,45.11
F,14,5,9,10.95,17.9,9.6,1.81,0.115,0.459,51.84
F,11,4,7,12.53,8.2,7.0,3.18,0.158,0.428,39.59
F,16,1,3,9.88,12.0,9.4,2.25,0.05,0.266,20.47
F,10,5,7,8.24,7.9,11.1,3.23,0.519,0.677,56.78
F,4,5,4,9.0,9.4,8.5,1.78,0.124,0.444,41.18
F,11,1,9,10.38,9.7,9.3,2.36,0.287,0.472,47.12
F,22,1,5,10.34,12.5,10.2,1.99,0.05,0.479,38.85
F,0,4,6,10.57,18.2,9.9,3.86,0.05,0.1,13.67
F,5,2,2,9.34,9.1,6.7,3.58,0.08,0.391,22.63
F,16,4,4,12.32,3.1,8.2,3.4,0.385,0.481,37.77
F,0,0,6,9.47,9.7,5.7,3.2,0.05,0.21,20.9
F,4,0,4,9.87,16.4,7.1,2.55,0.132,0.489,29.06
F,14,4,4,9.14,9.3,9.2,2.59,0.385,0.17,23.94
F,13,1,7,11.25,24.0,5.2,4.69,0.309,0.45,44.77
F,15,5,10,10.96,8.3,5.9,1.97,0.475,0.319,60.2
F,0,1,4,9.14,8.0,4.6,3.77,0.289,0.285,25.09
F,0,5,4,8.88,6.7,6.8,3.43,0.072,0.51,31.23
F,4,1,5,7.57,10.7,5.2,4.39,0.205,0.257,25.77
F,21,0,6,10.03,6.6,11.5,2.27,0.05,0.328,26.0
F,16,5,10,10.91,14.3,8.3,4.35,0.172,0.421,43.47
F,18,3,6,7.87,16.6,9.0,4.96,0.43,0.496,42.0
F,0,6,4,10.92,6.1,8.8,3.55,0.05,0.437,25.52
F,16,6,5,10.89,10.0,9.8,3.83,0.221,0.59,41.63
F,10,4,6,10.63,14.2,7.6,3.77,0.32,0.363,36.97
F,4,4,4,9.13,16.4,6.6,4.81,0.154,0.29,25.98
F,14,2,8,8.25,6.4,8.2,3.84,0.304,0.477,43.3
F,19,4,6,9.34,20.5,4.5,2.5,0.311,0.394,36.9
F,21,6,2,9.34,19.0,11.9,2.09,0.05,0.235,13.09
F,17,6,7,6.55,13.3,5.4,1.54,0.382,0.3,49.09
F,22,0,1,9.04,4.0,4.0,3.87,0.293,0.157,21.47
F,19,6,5,8.75,16.7,7.8,3.0,0.203,0.515,32.21
F,10,6,7,11.66,9.5,7.6,4.03,0.546,0.214,39.7
F,12,5,7,9.36,10.6,7.3,3.22,0.491,0.636,55.77
F,22,6,6,9.93,5.0,6.0,1.87,0.059,0.523,48.63
F,20,3,6,7.71,6.8,9.1,3.59,0.215,0.214,28.39
F,9,0,8,9.51,21.1,10.7,4.33,0.313,0.601,52.22
F,13,3,5,9.58,5.1,6.4,4.06,0.557,0.327,39.92
F,1,3,7,10.16,11.5,10.2,2.11,0.05,0.218,23.07
F,14,1,11,9.39,25.5,6.8,2.4,0.276,0.504,58.69
F,3,3,2,9.56,19.4,7.9,2.5,0.068,0.1,9.99
F,22,2,2,10.3,8.9,6.4,2.89,0.057,0.302,19.76
F,0,3,2,9.53,29.7,6.4,3.02,0.05,0.232,27.88
F,14,1,5,9.11,18.2,4.7,2.25,0.387,0.369,34.87
F,9,0,5,11.06,25.3,10.6,1.74,0.125,0.632,55.39
F,6,5,7,10.32,6.8,5.7,4.1,0.059,0.519,38.31
F,11,5,7,9.58,8.6,11.8,2.73,0.283,0.499,45.54
F,2,5,5,11.71,13.2,7.0,2.76,0.05,0.188,20.0
F,5,5,4,8.28,5.3,11.2,2.51,0.05,0.201,18.5
F,0,1,2,10.93,2.7,11.4,3.36,0.056,0.403,21.37
F,14,6,8,10.2,24.9,5.6,2.81,0.192,0.29,38.91
F,20,3,7,11.06,6.3,11.4,3.97,0.161,0.363,36.21
F,21,5,5,12.31,23.8,7.0,2.0,0.092,0.255,30.28
F,18,0,5,11.75,26.8,8.9,4.92,0.662,0.494,56.65
F,7,5,9,10.15,15.7,9.7,2.62,0.206,0.481,44.84
F,10,2,4,8.41,7.1,6.4,3.18,0.372,0.403,35.22
F,4,4,5,10.15,21.8,8.2,2.87,0.05,0.265,21.68
F,18,6,7,9.9,14.2,8.2,5.03,0.267,0.607,45.43
F,14,2,2,9.67,10.8,5.0,4.18,0.544,0.318,33.53
F,23,4,3,9.7,4.3,6.5,4.51,0.05,0.258,16.65
F,4,3,2,9.71,10.2,6.6,3.45,0.05,0.262,13.81
F,7,2,7,9.87,27.0,6.2,2.66,0.134,0.389,42.1
F,12,2,4,8.35,10.8,5.8,4.15,0.529,0.486,41.54
F,2,5,4,8.34,9.1,10.7,3.3,0.24,0.576,38.09
F,17,1,9,10.4,13.3,9.7,4.64,0.371,0.701,54.38
F,7,4,8,8.23,13.2,10.0,3.27,0.314,0.419,42.82
F,5,4,6,9.77,12.4,5.2,3.77,0.05,0.334,28.25
F,23,6,2,11.78,5.3,7.2,5.11,0.056,0.176,13.78
F,3,5,4,9.66,17.1,6.4,1.45,0.069,0.19,30.82
F,13,5,6,10.68,14.0,4.7,3.01,0.22,0.604,44.87
F,10,4,6,7.97,10.2,8.5,3.53,0.415,0.392,37.44
F,6,6,2,8.73,11.7,8.3,4.78,0.366,0.314,26.97
F,14,4,6,7.35,15.0,7.9,4.21,0.257,0.435,32.93
F,23,2,3,10.38,6.2,4.5,2.89,0.05,0.299,23.56
F,9,2,8,9.46,28.0,6.0,2.71,0.173,0.4,49.08
F,1,4,5,7.68,7.1,10.2,2.11,0.068,0.442,27.83
F,17,6,7,11.92,4.1,9.6,1.07,0.447,0.463,57.57
F,21,0,3,9.19,5.1,9.4,3.9,0.117,0.222,19.95
F,7,1,8,9.08,3.9,8.2,1.12,0.315,0.585,58.61
F,5,2,3,9.85,6.5,11.9,2.71,0.099,0.408,25.13
F,8,0,4,8.7,14.1,8.5,4.47,0.16,0.42,31.02
F,8,5,8,8.33,11.6,6.4,3.83,0.05,0.491,39.14
F,19,0,10,7.65,35.2,7.2,3.97,0.344,0.347,62.35
F,1,2,5,10.29,13.0,9.3,3.79,0.05,0.344,24.09
F,23,3,6,8.31,12.2,7.9,2.64,0.05,0.276,26.13
F,19,0,8,11.08,41.1,8.4,3.47,0.306,0.449,68.02
F,9,0,12,11.02,22.4,8.0,2.88,0.205,0.451,52.35
F,14,0,6,9.11,10.3,5.9,1.56,0.14,0.457,46.6
F,3,3,3,9.67,4.3,5.7,4.82,0.05,0.508,28.03
F,13,1,7,7.76,3.1,6.5,3.51,0.432,0.402,42.16
F,2,3,1,8.13,16.5,4.9,2.89,0.05,0.265,14.42
F,5,2,3,8.47,2.8,7.8,2.66,0.138,0.186,16.21
F,7,4,7,8.49,17.3,8.7,5.05,0.455,0.29,36.84
F,14,6,5,9.14,45.4,6.5,3.03,0.383,0.318,64.7
F,0,0,4,10.69,16.7,7.8,4.68,0.18,0.473,34.29
F,8,0,9,10.23,26.5,6.2,2.79,0.479,0.531,60.78
F,15,4,10,11.54,25.2,6.0,3.42,0.385,0.693,63.04
F,3,0,4,9.85,16.8,7.8,2.24,0.05,0.255,19.9
F,1,3,4,12.65,6.4,9.9,3.27,0.16,0.269,23.24
F,8,5,4,8.73,15.8,7.1,1.63,0.237,0.469,46.17
F,3,2,3,9.04,13.5,8.7,0.9,0.05,0.439,35.41
F,10,2,5,8.62,6.0,4.5,3.56,0.378,0.456,40.19
F,19,5,8,8.27,8.8,5.1,2.8,0.325,0.531,46.91
F,18,2,11,7.3,6.6,5.1,3.82,0.363,0.42,51.08
F,19,1,6,7.43,7.8,6.5,4.55,0.103,0.486,32.28
F,20,6,10,10.38,19.9,3.7,2.32,0.233,0.512,48.79
F,18,1,8,10.43,12.8,3.6,4.0,0.151,0.329,35.88
F,8,5,10,11.64,3.8,9.0,5.07,0.419,0.562,53.22
F,18,5,6,9.69,2.0,4.9,0.9,0.214,0.4,44.57
F,7,0,9,10.78,10.9,11.0,5.4,0.206,0.389,40.66
F,9,0,9,8.58,5.8,6.7,1.54,0.269,0.715,67.28
F,0,3,4,8.42,7.6,9.1,5.4,0.05,0.332,22.28
F,21,5,4,11.23,16.8,7.2,2.62,0.05,0.207,15.16
F,8,6,11,9.74,18.6,9.6,3.32,0.05,0.329,38.67
F,2,3,10,9.98,12.5,11.8,1.68,0.05,0.204,43.79
F,1,5,4,9.25,25.5,8.5,3.42,0.05,0.454,33.8
F,9,4,6,9.68,29.0,9.6,3.44,0.27,0.483,51.26
F,8,0,6,10.26,24.7,7.2,2.55,0.259,0.23,31.95
F,2,3,5,8.94,30.2,5.0,5.09,0.05,0.453,40.72
F,1,5,5,10.51,20.9,6.4,4.03,0.127,0.349,30.9
F,2,3,4,9.47,7.2,6.7,1.9,0.1,0.1,27.46
F,14,2,4,11.13,7.9,10.5,3.16,0.519,0.57,44.48
F,7,2,3,8.14,16.6,9.0,4.25,0.244,0.489,33.93
F,15,5,9,9.2,27.5,7.9,4.55,0.518,0.713,72.35
F,22,5,8,12.49,6.5,3.3,2.77,0.05,0.179,31.4
F,1,5,2,10.74,12.7,8.2,3.37,0.05,0.145,8.1
F,11,4,7,8.04,10.8,10.6,2.07,0.257,0.37,34.98
F,21,1,4,7.79,15.7,6.7,3.98,0.151,0.369,25.46
F,3,1,5,8.34,15.2,7.7,4.01,0.05,0.429,30.19
F,8,4,4,9.02,16.0,7.6,3.38,0.306,0.358,30.38
